task_id,service_id,cpu_load_kcycles,data_size_mbit,num_microservices,release_time,source_node,deadline_ms
2432,486,350.19,10.0,22,1251,3,217.51
2433,486,144.46,585.87,17,1241,6,207.22
2434,486,614.64,564.27,22,1229,0,230.73
2435,487,829.51,309.3,22,1205,1,241.48
2436,487,480.22,305.44,8,1185,5,224.01
2437,487,174.7,231.43,11,1160,2,208.74
2438,487,539.47,375.75,9,1249,0,226.97
2439,487,276.01,323.13,8,1218,1,213.8
2440,488,542.67,1161.2,9,1209,2,227.13
2441,488,10.0,300.39,16,1180,6,200.5
2442,488,538.83,358.75,6,1251,7,226.94
2443,488,626.27,711.02,10,1245,1,231.31
2444,488,150.3,10.0,4,1193,0,207.51
2445,489,722.29,106.59,1,1228,0,236.11
2446,489,760.15,563.76,9,1278,5,238.01
2447,489,600.12,220.95,10,1203,0,230.01
2448,489,204.08,507.37,9,1172,0,210.2
2449,489,537.91,13.2,9,1326,5,226.9
2450,490,671.18,10.0,1,1204,6,233.56
2451,490,586.27,1092.3,26,1240,3,229.31
2452,490,10.0,464.1,1,1241,4,200.5
2453,490,241.41,215.73,20,1263,6,212.07
2454,490,1157.49,27.37,1,1222,0,257.87
2455,491,162.59,860.75,11,1180,0,208.13
2456,491,1097.42,1226.78,16,1154,2,254.87
2457,491,806.63,592.37,12,1204,3,240.33
2458,491,595.65,65.93,8,1334,7,229.78
2459,491,531.44,312.03,20,1182,0,226.57
2460,492,593.78,10.0,12,1232,0,229.69
2461,492,715.96,481.28,1,1241,3,235.8
2462,492,1024.44,1173.06,13,1231,4,251.22
2463,492,836.3,759.08,7,1193,4,241.81
2464,492,391.32,157.56,8,1203,5,219.57
2465,493,838.14,172.14,8,1213,7,241.91
2466,493,718.06,721.66,11,1319,7,235.9
2467,493,530.15,546.44,5,1218,2,226.51
2468,493,664.53,306.06,19,1237,4,233.23
2469,493,734.47,589.16,5,1257,5,236.72
2470,494,176.16,94.03,13,1270,4,208.81
2471,494,740.15,16.05,5,1253,5,237.01
2472,494,965.08,979.84,1,1245,7,248.25
2473,494,318.16,1245.04,1,1269,7,215.91
2474,494,79.98,1155.98,10,1209,3,204.0
2475,495,329.15,719.43,5,1225,2,216.46
2476,495,720.57,582.43,20,1223,7,236.03
2477,495,100.33,1187.63,14,1235,3,205.02
2478,495,551.12,554.21,1,1240,3,227.56
2479,495,34.91,249.11,8,1185,3,201.75
2480,496,370.68,468.27,15,1229,1,218.53
2481,496,143.18,342.24,9,1228,4,207.16
2482,496,136.18,759.42,9,1177,5,206.81
2483,496,521.17,56.8,10,1266,2,226.06
2484,496,891.43,874.94,1,1204,5,244.57
2485,497,445.81,830.18,1,1231,5,222.29
2486,497,10.0,212.21,1,1243,7,200.5
2487,497,253.42,95.71,4,1254,1,212.67
2488,497,473.43,1091.48,13,1228,5,223.67
2489,497,10.0,492.74,15,1183,5,200.5
2490,498,41.86,1347.09,15,1223,0,202.09
2491,498,1176.8,47.62,1,1249,5,258.84
2492,498,846.79,10.0,18,1220,0,242.34
2493,498,257.81,349.58,1,1180,3,212.89
2494,498,749.72,408.66,8,1265,3,237.49
2495,499,629.25,1052.86,11,1235,6,231.46
2496,499,270.71,712.37,9,1219,7,213.54
2497,499,528.42,441.12,3,1210,6,226.42
2498,499,323.07,1020.07,8,1236,2,216.15
2499,499,924.78,213.54,1,1208,3,246.24
2500,500,158.64,246.34,7,1243,0,207.93
2501,500,490.81,10.0,7,1237,5,224.54
2502,500,1077.9,236.82,1,1260,3,253.9
2503,500,527.62,200.27,1,1259,6,226.38
2504,500,491.63,41.42,18,1315,1,224.58
2505,501,151.43,130.11,32,1243,5,207.57
2506,501,311.19,780.75,24,1234,0,215.56
2507,501,410.66,519.23,20,1243,4,220.53
2508,501,409.85,1320.6,22,1178,0,220.49
2509,501,196.34,524.92,14,1208,6,209.82
2510,502,625.2,709.69,8,1291,2,231.26
2511,502,643.58,222.83,27,1316,5,232.18
2512,502,141.66,314.13,1,1298,2,207.08
2513,502,729.42,285.55,12,1267,5,236.47
2514,502,275.66,449.89,5,1245,4,213.78
2515,503,592.2,1357.08,6,1268,4,229.61
2516,503,894.33,303.53,21,1282,2,244.72
2517,503,85.72,335.43,21,1272,3,204.29
2518,503,72.06,643.33,10,1230,5,203.6
2519,503,145.13,257.67,1,1267,2,207.26
2520,504,675.58,374.98,10,1315,5,233.78
2521,504,615.84,126.62,20,1305,3,230.79
2522,504,184.6,131.11,12,1250,0,209.23
2523,504,590.11,362.54,9,1305,7,229.51
2524,504,356.2,104.92,16,1247,7,217.81
2525,505,516.59,1622.98,1,1273,6,225.83
2526,505,504.51,260.14,9,1309,2,225.23
2527,505,1202.88,679.8,13,1253,6,260.14
2528,505,10.0,759.23,18,1256,1,200.5
2529,505,294.25,710.78,21,1303,7,214.71
2530,506,255.26,759.84,2,1269,1,212.76
2531,506,194.75,583.71,1,1236,2,209.74
2532,506,837.04,1330.38,20,1205,3,241.85
2533,506,1009.0,10.0,8,1234,1,250.45
2534,506,1232.28,164.55,6,1266,2,261.61
2535,507,475.6,811.09,19,1242,7,223.78
2536,507,324.6,1068.47,1,1297,4,216.23
2537,507,467.41,1062.79,1,1302,0,223.37
2538,507,532.0,798.82,5,1313,4,226.6
2539,507,302.24,744.79,1,1302,6,215.11
2540,508,529.7,463.15,10,1272,3,226.49
2541,508,316.62,797.67,11,1257,6,215.83
2542,508,930.83,859.3,18,1273,7,246.54
2543,508,736.08,985.71,8,1265,0,236.8
2544,508,53.42,814.81,11,1278,3,202.67
2545,509,345.25,606.24,3,1226,7,217.26
2546,509,266.97,33.27,1,1208,3,213.35
2547,509,729.97,10.0,1,1234,0,236.5
2548,509,663.44,100.67,10,1231,6,233.17
2549,509,432.73,299.96,20,1275,0,221.64
2550,510,661.9,745.05,13,1299,2,233.09
2551,510,882.83,527.48,9,1304,0,244.14
2552,510,282.53,292.95,10,1279,5,214.13
2553,510,471.43,740.58,14,1214,1,223.57
2554,510,213.27,340.52,10,1284,3,210.66
2555,511,635.4,10.0,10,1221,0,231.77
2556,511,594.01,792.33,12,1297,7,229.7
2557,511,523.91,905.82,20,1358,1,226.2
2558,511,520.6,282.44,11,1273,7,226.03
2559,511,483.77,596.98,16,1330,1,224.19
2560,512,293.53,991.67,2,1335,2,214.68
2561,512,711.67,539.4,19,1316,6,235.58
2562,512,252.27,1048.44,4,1307,2,212.61
2563,512,216.94,104.5,10,1298,6,210.85
2564,512,93.2,403.97,14,1321,2,204.66
2565,513,1036.58,1067.17,10,1295,4,251.83
2566,513,353.52,10.0,3,1269,4,217.68
2567,513,584.08,1006.32,4,1201,7,229.2
2568,513,467.27,704.67,12,1244,7,223.36
2569,513,505.67,882.94,18,1255,5,225.28
2570,514,797.56,430.12,1,1257,4,239.88
2571,514,205.42,635.66,1,1365,0,210.27
2572,514,464.58,592.45,12,1283,6,223.23
2573,514,289.69,580.44,4,1286,6,214.48
2574,514,867.83,710.38,16,1290,7,243.39
2575,515,622.38,531.13,17,1215,1,231.12
2576,515,718.83,953.87,1,1273,0,235.94
2577,515,852.12,688.78,14,1271,4,242.61
2578,515,268.43,145.99,9,1276,7,213.42
2579,515,466.12,626.31,10,1257,2,223.31
2580,516,598.61,880.81,15,1336,4,229.93
2581,516,332.45,859.31,9,1327,0,216.62
2582,516,577.83,250.46,2,1313,5,228.89
2583,516,864.48,796.74,7,1256,0,243.22
2584,516,368.55,731.13,16,1273,3,218.43
2585,517,761.54,293.2,18,1324,5,238.08
2586,517,601.86,1774.63,10,1261,3,230.09
2587,517,224.27,725.38,20,1236,7,211.21
2588,517,177.41,505.73,11,1234,0,208.87
2589,517,508.03,591.23,5,1288,1,225.4
2590,518,895.26,729.46,12,1322,1,244.76
2591,518,614.32,646.05,10,1320,3,230.72
2592,518,280.82,465.85,21,1311,4,214.04
2593,518,767.96,967.85,16,1314,0,238.4
2594,518,510.75,606.52,14,1394,1,225.54
2595,519,464.45,1065.56,5,1313,4,223.22
2596,519,802.33,250.04,13,1326,2,240.12
2597,519,10.0,461.03,8,1304,4,200.5
2598,519,358.07,10.0,8,1268,5,217.9
2599,519,703.99,883.05,12,1281,3,235.2
2600,520,701.18,720.85,14,1384,0,235.06
2601,520,446.11,466.93,1,1249,7,222.31
2602,520,771.17,145.63,13,1288,5,238.56
2603,520,10.0,759.97,16,1289,2,200.5
2604,520,353.12,1111.87,17,1280,3,217.66
2605,521,190.73,651.14,17,1264,2,209.54
2606,521,728.36,10.0,5,1295,1,236.42
2607,521,388.66,10.0,6,1269,6,219.43
2608,521,285.37,328.17,1,1269,4,214.27
2609,521,469.94,413.41,1,1282,7,223.5
2610,522,214.67,541.82,10,1312,0,210.73
2611,522,1138.31,807.83,8,1396,4,256.92
2612,522,432.92,705.95,23,1262,6,221.65
2613,522,255.18,813.92,15,1301,6,212.76
2614,522,353.16,566.8,10,1425,6,217.66
2615,523,538.18,721.47,15,1363,7,226.91
2616,523,716.41,807.05,21,1325,6,235.82
2617,523,628.97,1179.12,15,1311,5,231.45
2618,523,283.92,1494.13,1,1271,5,214.2
2619,523,526.35,10.0,11,1335,0,226.32
2620,524,736.95,1066.0,16,1298,6,236.85
2621,524,327.65,572.94,5,1275,3,216.38
2622,524,612.72,285.13,1,1313,4,230.64
2623,524,793.67,837.63,1,1305,5,239.68
2624,524,817.0,1444.76,4,1282,5,240.85
2625,525,760.73,10.0,10,1283,3,238.04
2626,525,844.7,567.87,26,1323,1,242.24
2627,525,10.0,142.45,11,1338,4,200.5
2628,525,11.27,1052.74,15,1315,5,200.56
2629,525,1187.54,969.55,13,1271,4,259.38
2630,526,525.6,1063.77,7,1320,7,226.28
2631,526,459.41,10.0,10,1279,4,222.97
2632,526,307.45,897.59,3,1289,5,215.37
2633,526,220.85,10.0,15,1323,1,211.04
2634,526,773.53,115.3,15,1292,1,238.68
2635,527,638.23,953.25,13,1341,1,231.91
2636,527,495.12,719.44,10,1286,0,224.76
2637,527,630.1,917.19,5,1302,4,231.51
2638,527,746.27,502.18,17,1303,3,237.31
2639,527,332.07,715.14,1,1344,2,216.6
2640,528,910.3,484.04,6,1335,5,245.51
2641,528,598.98,526.32,11,1315,2,229.95
2642,528,835.09,462.96,15,1269,3,241.75
2643,528,10.0,714.23,1,1310,3,200.5
2644,528,748.17,817.16,10,1335,1,237.41
2645,529,228.92,956.96,1,1323,4,211.45
2646,529,527.01,485.2,6,1313,5,226.35
2647,529,494.76,738.54,3,1342,3,224.74
2648,529,336.85,10.0,6,1316,4,216.84
2649,529,10.0,849.18,11,1358,0,200.5
2650,530,669.02,434.84,8,1281,7,233.45
2651,530,245.76,1085.95,4,1422,5,212.29
2652,530,320.58,384.09,20,1314,7,216.03
2653,530,309.83,100.32,1,1336,5,215.49
2654,530,563.19,179.51,17,1374,3,228.16
2655,531,894.28,378.58,13,1268,1,244.71
2656,531,1121.08,308.49,1,1398,1,256.05
2657,531,601.46,651.58,29,1291,1,230.07
2658,531,516.64,615.17,25,1284,7,225.83
2659,531,231.42,114.33,7,1341,2,211.57
2660,532,521.25,1578.2,15,1340,1,226.06
2661,532,796.53,764.09,2,1294,2,239.83
2662,532,808.16,16.89,10,1328,7,240.41
2663,532,441.92,10.0,23,1352,6,222.1
2664,532,10.0,629.86,12,1355,4,200.5
2665,533,314.81,60.46,21,1319,6,215.74
2666,533,297.1,439.48,21,1318,7,214.85
2667,533,1012.24,1506.5,12,1356,5,250.61
2668,533,372.39,1163.37,11,1389,1,218.62
2669,533,541.19,275.78,18,1286,1,227.06
2670,534,427.25,10.0,11,1281,5,221.36
2671,534,792.17,621.94,10,1295,0,239.61
2672,534,748.48,244.77,1,1294,3,237.42
2673,534,476.12,390.7,15,1374,1,223.81
2674,534,114.69,508.01,19,1272,3,205.73
2675,535,1056.47,947.11,1,1323,0,252.82
2676,535,241.57,56.75,21,1345,7,212.08
2677,535,329.33,788.99,1,1408,5,216.47
2678,535,66.61,809.97,1,1353,6,203.33
2679,535,1185.96,166.0,26,1321,7,259.3
2680,536,491.06,481.58,7,1378,2,224.55
2681,536,363.29,230.56,1,1326,0,218.16
2682,536,380.42,85.07,11,1348,0,219.02
2683,536,565.07,512.92,3,1275,5,228.25
2684,536,760.05,675.83,9,1294,0,238.0
2685,537,633.65,263.13,9,1362,0,231.68
2686,537,604.37,1212.26,4,1363,5,230.22
2687,537,670.99,492.94,24,1341,1,233.55
2688,537,211.92,680.76,11,1375,0,210.6
2689,537,586.98,1028.52,16,1361,7,229.35
2690,538,569.46,1026.02,7,1336,7,228.47
2691,538,1040.3,1079.88,5,1310,6,252.02
2692,538,622.22,10.0,15,1330,0,231.11
2693,538,395.83,721.34,12,1289,3,219.79
2694,538,384.33,576.37,13,1306,4,219.22
2695,539,392.82,364.35,10,1338,1,219.64
2696,539,417.95,1233.52,26,1343,7,220.9
2697,539,871.14,722.3,4,1370,2,243.56
2698,539,460.01,372.37,6,1375,4,223.0
2699,539,173.21,71.62,2,1348,6,208.66
2700,540,581.71,673.15,2,1387,1,229.09
2701,540,933.84,637.14,1,1350,6,246.69
2702,540,384.96,838.16,19,1327,4,219.25
2703,540,904.19,597.66,14,1324,4,245.21
2704,540,548.78,10.0,7,1328,6,227.44
2705,541,346.98,260.13,24,1351,5,217.35
2706,541,282.22,1360.12,22,1333,6,214.11
2707,541,634.5,56.62,1,1304,0,231.72
2708,541,438.73,86.04,1,1328,7,221.94
2709,541,10.0,126.46,17,1371,0,200.5
2710,542,700.69,212.58,5,1303,5,235.03
2711,542,92.2,10.0,24,1383,4,204.61
2712,542,196.69,1061.16,1,1380,1,209.83
2713,542,539.73,283.73,7,1370,7,226.99
2714,542,1183.31,1227.63,4,1347,6,259.17
2715,543,792.62,652.07,13,1379,4,239.63
2716,543,10.0,288.08,11,1334,2,200.5
2717,543,442.13,10.0,9,1391,5,222.11
2718,543,423.02,558.8,27,1339,1,221.15
2719,543,317.68,396.32,1,1372,6,215.88
2720,544,609.13,226.11,1,1408,1,230.46
2721,544,1030.42,1041.58,12,1384,5,251.52
2722,544,486.52,10.0,16,1369,4,224.33
2723,544,449.04,644.69,1,1332,3,222.45
2724,544,130.29,255.69,5,1413,0,206.51
2725,545,624.19,712.01,16,1336,0,231.21
2726,545,406.23,544.01,18,1371,7,220.31
2727,545,549.9,332.11,23,1394,5,227.5
2728,545,756.44,1056.31,12,1372,6,237.82
2729,545,762.97,748.66,1,1402,3,238.15
2730,546,640.88,676.5,12,1300,4,232.04
2731,546,236.26,214.62,8,1281,3,211.81
2732,546,623.27,10.0,13,1322,2,231.16
2733,546,636.98,178.39,1,1352,6,231.85
2734,546,549.68,1049.65,1,1363,6,227.48
2735,547,494.37,50.37,7,1324,7,224.72
2736,547,731.7,1187.06,13,1381,7,236.59
2737,547,629.14,12.62,12,1378,6,231.46
2738,547,429.84,351.72,24,1352,1,221.49
2739,547,459.9,10.0,14,1383,4,223.0
2740,548,700.85,529.07,3,1423,3,235.04
2741,548,322.11,385.33,18,1342,4,216.11
2742,548,601.93,1108.27,15,1413,3,230.1
2743,548,136.15,842.9,7,1362,3,206.81
2744,548,690.75,920.63,9,1389,1,234.54
2745,549,621.88,449.77,17,1311,3,231.09
2746,549,386.03,722.15,12,1325,5,219.3
2747,549,583.97,10.0,16,1394,3,229.2
2748,549,693.77,976.8,3,1431,6,234.69
2749,549,990.95,248.14,20,1431,3,249.55
2750,550,927.29,563.47,1,1356,6,246.36
2751,550,747.02,435.85,6,1359,4,237.35
2752,550,561.39,763.89,1,1379,4,228.07
2753,550,176.94,44.67,1,1376,1,208.85
2754,550,65.97,366.09,21,1368,4,203.3
2755,551,912.47,429.55,4,1363,6,245.62
2756,551,561.06,10.0,11,1340,1,228.05
2757,551,864.46,673.53,20,1388,2,243.22
2758,551,10.0,1033.57,11,1428,7,200.5
2759,551,268.57,368.11,4,1420,4,213.43
2760,552,255.97,939.07,21,1397,4,212.8
2761,552,417.81,729.5,1,1326,2,220.89
2762,552,291.25,978.38,18,1418,1,214.56
2763,552,601.2,540.99,17,1391,0,230.06
2764,552,627.61,1104.95,8,1363,5,231.38
2765,553,458.21,250.32,1,1384,3,222.91
2766,553,163.35,209.2,21,1391,0,208.17
2767,553,173.81,416.97,3,1502,3,208.69
2768,553,10.0,657.51,15,1417,1,200.5
2769,553,820.4,740.0,23,1353,6,241.02
2770,554,541.46,618.45,5,1371,0,227.07
2771,554,439.48,172.49,5,1351,4,221.97
2772,554,701.89,233.66,15,1396,6,235.09
2773,554,169.25,855.01,5,1315,3,208.46
2774,554,246.21,10.0,6,1364,2,212.31
2775,555,350.74,424.46,19,1352,3,217.54
2776,555,350.72,1006.82,11,1331,3,217.54
2777,555,1003.17,285.62,8,1380,4,250.16
2778,555,573.2,576.77,21,1329,4,228.66
2779,555,514.79,10.0,27,1421,2,225.74
2780,556,630.9,356.03,2,1363,2,231.54
2781,556,863.92,354.82,9,1399,5,243.2
2782,556,740.82,232.89,9,1432,6,237.04
2783,556,749.78,1339.58,1,1429,2,237.49
2784,556,808.75,522.82,8,1417,6,240.44
2785,557,360.01,10.0,27,1373,3,218.0
2786,557,647.54,809.36,3,1425,0,232.38
2787,557,658.44,629.27,1,1362,3,232.92
2788,557,707.55,10.0,18,1387,6,235.38
2789,557,430.36,429.13,10,1423,7,221.52
2790,558,702.83,969.16,14,1424,3,235.14
2791,558,292.64,1249.71,10,1368,6,214.63
2792,558,607.54,11.33,2,1347,4,230.38
2793,558,762.68,496.14,10,1408,4,238.13
2794,558,620.68,879.7,8,1413,1,231.03
2795,559,475.78,53.65,6,1376,6,223.79
2796,559,787.38,298.84,23,1402,5,239.37
2797,559,688.85,230.8,11,1373,5,234.44
2798,559,47.42,598.47,8,1385,1,202.37
2799,559,10.0,931.81,2,1416,0,200.5
2800,560,536.96,322.89,5,1413,3,226.85
2801,560,959.57,370.83,17,1360,0,247.98
2802,560,542.15,1159.68,3,1368,4,227.11
2803,560,237.63,443.3,16,1427,3,211.88
2804,560,757.58,109.46,16,1434,6,237.88
2805,561,664.67,99.92,27,1465,6,233.23
2806,561,10.0,411.77,4,1360,4,200.5
2807,561,694.36,805.72,1,1339,7,234.72
2808,561,1121.34,64.66,6,1440,7,256.07
2809,561,234.18,48.26,9,1469,0,211.71
2810,562,301.89,988.96,1,1398,1,215.09
2811,562,909.09,10.0,10,1402,6,245.45
2812,562,990.67,10.0,11,1384,5,249.53
2813,562,137.1,838.38,8,1371,4,206.85
2814,562,943.02,251.15,1,1421,6,247.15
2815,563,157.01,798.34,22,1407,1,207.85
2816,563,251.75,10.0,21,1391,6,212.59
2817,563,1195.7,108.28,5,1452,2,259.79
2818,563,324.93,1317.98,4,1317,6,216.25
2819,563,701.58,440.84,11,1373,2,235.08
2820,564,680.43,849.06,7,1422,0,234.02
2821,564,553.95,690.33,15,1322,1,227.7
2822,564,1133.63,585.81,1,1431,4,256.68
2823,564,782.11,853.08,2,1442,7,239.11
2824,564,652.95,791.77,12,1413,4,232.65
2825,565,882.9,1191.69,19,1413,4,244.14
2826,565,260.34,968.27,6,1360,5,213.02
2827,565,10.0,440.49,1,1401,2,200.5
2828,565,387.52,236.98,6,1449,3,219.38
2829,565,485.98,473.0,1,1448,6,224.3
2830,566,10.0,610.97,14,1396,0,200.5
2831,566,958.98,1263.99,3,1444,4,247.95
2832,566,353.79,448.48,21,1478,7,217.69
2833,566,829.23,60.57,29,1325,0,241.46
2834,566,413.69,400.09,8,1445,1,220.68
2835,567,826.93,165.14,14,1446,6,241.35
2836,567,575.8,477.83,12,1405,3,228.79
2837,567,475.23,382.28,21,1386,6,223.76
2838,567,249.75,717.0,1,1461,6,212.49
2839,567,543.61,21.11,20,1463,1,227.18
2840,568,523.78,1403.71,1,1465,5,226.19
2841,568,596.6,314.0,16,1414,4,229.83
2842,568,256.09,190.54,14,1368,3,212.8
2843,568,586.78,566.11,11,1300,6,229.34
2844,568,882.58,910.91,1,1403,1,244.13
2845,569,393.83,1148.07,7,1442,0,219.69
2846,569,352.95,922.41,9,1463,2,217.65
2847,569,625.87,449.73,5,1379,4,231.29
2848,569,444.73,982.43,8,1471,3,222.24
2849,569,229.13,989.16,10,1514,5,211.46
2850,570,722.87,10.0,8,1384,7,236.14
2851,570,245.83,596.27,10,1472,6,212.29
2852,570,21.88,336.4,14,1407,4,201.09
2853,570,675.52,144.34,1,1332,0,233.78
2854,570,635.69,679.43,20,1406,7,231.78
2855,571,827.62,441.71,22,1366,4,241.38
2856,571,596.45,126.24,14,1421,2,229.82
2857,571,527.78,147.36,13,1367,1,226.39
2858,571,599.04,1013.5,15,1421,7,229.95
2859,571,595.85,869.73,10,1456,2,229.79
2860,572,851.28,494.49,13,1367,5,242.56
2861,572,574.4,443.47,3,1431,3,228.72
2862,572,961.36,841.98,18,1482,3,248.07
2863,572,839.93,92.05,14,1457,5,242.0
2864,572,461.04,1283.26,14,1481,3,223.05
2865,573,779.88,131.09,16,1452,3,238.99
2866,573,341.07,223.86,20,1407,7,217.05
2867,573,695.5,10.0,1,1444,7,234.77
2868,573,484.66,1026.05,6,1373,6,224.23
2869,573,609.1,57.26,1,1453,2,230.46
2870,574,839.89,704.03,1,1418,0,241.99
2871,574,319.4,10.0,16,1361,1,215.97
2872,574,617.7,973.11,1,1444,6,230.88
2873,574,468.8,1325.21,20,1470,0,223.44
2874,574,414.76,711.03,9,1438,1,220.74
2875,575,206.55,677.72,14,1465,2,210.33
2876,575,460.94,491.13,1,1366,5,223.05
2877,575,102.98,627.92,20,1449,1,205.15
2878,575,400.52,801.63,10,1439,2,220.03
2879,575,592.63,583.86,8,1470,2,229.63
2880,576,332.53,425.34,25,1519,2,216.63
2881,576,661.89,35.36,3,1456,1,233.09
2882,576,693.59,675.21,12,1433,1,234.68
2883,576,399.98,824.6,7,1488,4,220.0
2884,576,115.88,573.86,7,1440,6,205.79
2885,577,570.19,254.94,1,1416,5,228.51
2886,577,774.02,584.92,20,1392,3,238.7
2887,577,1021.37,104.73,11,1393,7,251.07
2888,577,527.53,229.21,19,1481,1,226.38
2889,577,474.9,522.27,1,1491,7,223.74
2890,578,844.26,827.99,17,1432,4,242.21
2891,578,362.36,1467.76,17,1416,7,218.12
2892,578,768.38,423.76,11,1466,3,238.42
2893,578,10.0,546.87,14,1465,7,200.5
2894,578,665.34,116.11,8,1470,3,233.27
2895,579,709.65,297.06,1,1459,3,235.48
2896,579,10.0,157.1,1,1528,3,200.5
2897,579,988.29,685.62,6,1420,3,249.41
2898,579,618.24,451.48,18,1361,2,230.91
2899,579,10.0,548.16,17,1467,7,200.5
2900,580,299.26,10.0,1,1466,3,214.96
2901,580,1009.68,310.18,1,1468,2,250.48
2902,580,353.36,583.17,14,1395,3,217.67
2903,580,308.88,296.08,15,1380,0,215.44
2904,580,70.8,839.4,13,1464,7,203.54
2905,581,923.91,307.49,1,1445,3,246.2
2906,581,397.82,410.28,1,1453,7,219.89
2907,581,554.97,1011.01,9,1433,1,227.75
2908,581,112.11,410.78,11,1464,1,205.61
2909,581,280.36,10.0,11,1432,7,214.02
2910,582,73.91,866.95,21,1429,0,203.7
2911,582,790.63,10.0,1,1534,6,239.53
2912,582,549.28,259.74,1,1511,6,227.46
2913,582,202.81,969.05,2,1479,6,210.14
2914,582,311.67,359.73,2,1473,0,215.58
2915,583,287.78,95.62,6,1408,3,214.39
2916,583,447.46,768.87,4,1517,3,222.37
2917,583,779.83,894.84,16,1454,4,238.99
2918,583,1034.14,285.04,12,1524,1,251.71
2919,583,890.42,10.0,16,1466,6,244.52
2920,584,158.34,689.75,17,1419,6,207.92
2921,584,687.57,770.69,1,1378,2,234.38
2922,584,720.44,62.12,1,1511,7,236.02
2923,584,10.0,53.52,10,1362,5,200.5
2924,584,120.95,10.0,10,1489,1,206.05
2925,585,409.26,883.01,9,1505,3,220.46
2926,585,689.65,550.37,27,1499,0,234.48
2927,585,629.12,213.31,14,1456,4,231.46
2928,585,206.29,804.54,7,1496,3,210.31
2929,585,211.93,195.26,19,1507,5,210.6
2930,586,738.39,456.67,10,1456,6,236.92
2931,586,585.81,10.0,5,1448,3,229.29
2932,586,396.74,864.95,13,1421,2,219.84
2933,586,371.01,758.52,17,1488,0,218.55
2934,586,1000.77,146.29,12,1524,4,250.04
2935,587,1000.63,320.55,6,1476,5,250.03
2936,587,548.75,460.55,9,1550,6,227.44
2937,587,474.64,10.0,13,1393,7,223.73
2938,587,558.21,1402.7,16,1477,6,227.91
2939,587,658.4,550.21,11,1459,7,232.92
2940,588,746.78,978.65,24,1514,3,237.34
2941,588,451.32,363.27,6,1479,3,222.57
2942,588,40.72,209.24,1,1452,2,202.04
2943,588,10.0,594.98,18,1437,4,200.5
2944,588,966.15,932.83,14,1525,4,248.31
2945,589,151.08,35.61,11,1520,7,207.55
2946,589,212.32,769.66,12,1456,6,210.62
2947,589,703.08,12.65,15,1443,2,235.15
2948,589,364.54,527.08,4,1456,4,218.23
2949,589,1464.81,150.17,1,1425,3,273.24
2950,590,365.83,490.94,1,1460,7,218.29
2951,590,189.73,612.54,8,1447,0,209.49
2952,590,806.42,29.33,10,1442,7,240.32
2953,590,696.6,259.93,12,1533,1,234.83
2954,590,72.06,10.0,22,1484,0,203.6
2955,591,528.06,427.04,1,1459,6,226.4
2956,591,599.03,743.46,18,1467,0,229.95
2957,591,610.7,538.59,7,1464,6,230.54
2958,591,434.14,788.01,5,1461,1,221.71
2959,591,375.31,351.04,6,1489,7,218.77
2960,592,10.0,671.54,3,1544,2,200.5
2961,592,56.13,51.21,7,1553,1,202.81
2962,592,540.1,10.0,11,1501,3,227.01
2963,592,139.95,676.11,12,1563,0,207.0
2964,592,1014.03,1034.17,3,1510,6,250.7
2965,593,729.53,793.29,3,1582,3,236.48
2966,593,394.6,507.1,16,1481,2,219.73
2967,593,216.05,429.29,4,1478,2,210.8
2968,593,128.26,882.81,13,1514,5,206.41
2969,593,697.38,676.38,8,1501,3,234.87
2970,594,558.69,178.43,6,1468,1,227.93
2971,594,476.15,1011.53,19,1458,1,223.81
2972,594,565.99,297.64,6,1481,5,228.3
2973,594,227.63,188.85,30,1429,1,211.38
2974,594,1044.39,540.32,9,1423,7,252.22
2975,595,207.56,964.54,23,1469,1,210.38
2976,595,415.21,417.06,7,1480,7,220.76
2977,595,951.95,431.59,6,1566,7,247.6
2978,595,750.5,839.93,8,1405,1,237.52
2979,595,464.8,604.41,23,1467,1,223.24
2980,596,304.45,747.51,17,1493,2,215.22
2981,596,1246.89,621.06,15,1485,1,262.34
2982,596,896.89,148.39,18,1554,4,244.84
2983,596,92.46,10.0,8,1542,5,204.62
2984,596,792.42,1283.52,10,1581,1,239.62
2985,597,409.55,1030.84,8,1515,6,220.48
2986,597,738.48,1277.61,1,1487,4,236.92
2987,597,838.58,320.35,12,1478,1,241.93
2988,597,10.0,334.1,21,1443,5,200.5
2989,597,195.03,238.79,28,1512,6,209.75
2990,598,90.79,643.29,7,1540,6,204.54
2991,598,448.22,1296.87,25,1557,3,222.41
2992,598,406.41,255.84,19,1421,0,220.32
2993,598,454.67,713.05,8,1515,1,222.73
2994,598,1084.19,948.78,7,1485,3,254.21
2995,599,989.46,1090.51,1,1499,3,249.47
2996,599,67.99,479.17,11,1491,3,203.4
2997,599,432.62,10.0,1,1535,0,221.63
2998,599,464.54,497.13,1,1502,4,223.23
2999,599,296.96,299.93,1,1488,3,214.85
3000,600,464.88,746.42,17,1515,0,223.24
3001,600,307.17,392.19,12,1510,0,215.36
3002,600,56.67,10.0,10,1559,1,202.83
3003,600,10.0,478.06,18,1481,5,200.5
3004,600,633.09,10.0,1,1516,7,231.65
3005,601,92.17,631.91,11,1524,5,204.61
3006,601,461.79,597.84,4,1449,0,223.09
3007,601,1238.34,753.4,16,1518,4,261.92
3008,601,402.94,676.2,13,1433,2,220.15
